标题,链接,价格,作者,出版时间,评论数,简介
【新书店正版】Python程序设计与算法基础教程江红、余青松清华大学出版社9787302466833 新书店购书无忧有保障！,http://product.dangdang.com/1568594398.html,¥107.00,江红、余青松,2017-07-01,本教程集“教材、练习册、上机指导”于一体，基于Windows 10和Python 3.5.2构建Python开发平台，阐述Python语言的基础知识，以及使用Python语言的实际开发应用实例，具体内容包括：Python概述、Python语言基础、程序流程控制、常用内置数据类型、系列数据类型、输入和输出、错误和异常处理、函数、类和对象、模块和客户端、算法与数据结构基础、图形用户界面、图形绘制、数值日期和时间处理、字符串和文本处理、文件、数据库访问、网络和Web编程、多线程编程以及系统管理等。
Python强化学习实战：应用OpenAI Gym和TensorFlow精通强化学习和深度强化学习 Sudharsan 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1573527578.html,¥63.48,Sudharsan Ravichandiran,2018-12-01,暂时没有内容
"Python 黑帽子：黑客与渗透测试编程之道 Justin Seitz（贾斯汀・塞茨）,孙松柏 李聪 润秋 电子工业出 全面恢复发货，急件及疫情管控区域请联系客服",http://product.dangdang.com/1575279814.html,¥51.70,"Justin Seitz（贾斯汀・塞茨）,孙松柏 李聪 润秋",2015-08-01,适读人群 ：本书适合有一定编程基础的安全爱好者、计算机从业人员阅读，特别是对正在学习计算机安全专业，立志从事计算机安全行业，成为渗透测试人员的人来说，这本书更是不可多得的参考。 当你需要开发强大有效的黑客工具时，Python是绝大多数安全分析人员的上佳之选；当遭遇危及安全的攻击时，编写强大工具的能力不可或缺。本书是Justin Seitz新作，它将向你揭示Python的黑暗面 编写网络嗅探工具、操控数据包、感染虚拟主机、制作隐蔽木马等。此外，本书通过技术探讨和解决富于启发性问题，还向你揭示如何扩展攻击能力和如何编写自己的攻击代码。 使用GitHub创建命令控制型木马 检测沙盒和自动化恶意软件任务，例如键盘记录和截屏 使用创新型的进程控制技术进行Windows权限提升 使用激进式的内存取证技
【正版全新直发】Python Web自动化测试设计与实现 陈晓伍 9787302519294 清华大学出版社,http://product.dangdang.com/1543486168.html,¥77.50,陈晓伍,2019-03-01,资深测试开发专家撰写，凝聚自己多年开发经验，系统且深入阐释利用Python进行Web自动化测试涉及的方法和实践
【正版直发】Python与神经网络实战 何宇健 9787121342387 电子工业出版社,http://product.dangdang.com/1543675226.html,¥79.00,何宇健,2018-07-01,Array
Python数据可视化：基于Bokeh的可视化绘图,http://product.dangdang.com/1585637828.html,¥79.00,屈希峰,2019-12-09,国内市面上各式各样的BI系统都非常成熟，如数据分析、图表的拖拽等，即使零编程基础的用户都可以做出像模像样的可视化图表或数据看板。 然而，随着互联网的发展，企业对数据的安全性要求也随之提高，小到企业数据看板，大到各系统中台的战略数据展示，数据动态可视化的需求越来越迫切，专精于数据可视化系统开发的人才也会愈加受到重视。 通过阅读本书，你将学会： ★各种Bokeh图形的绘制方法 ★使用Bokeh控件进行数据交互的方法 ★使用Bokeh实现Web数据动态可视化 ★构建各类数据可视化看板
Python统计分析 出版社直供 正版保障 联系电话：18369111587,http://product.dangdang.com/1515967529.html,¥79.70,[奥地利]托马斯・哈斯尔万特(Thomas Haslwanter),2018-12-01,近年来Python生态系统不断完善，Python这门语言已经成为科学计算的流行语言，它为统计数据分析提供了强大的操作环境。 本书主要介绍了Python在统计数据分析中的应用，内容涵盖连续、离散和分类数据的常见统计检验，以及线性回归分析、生存分析和贝叶斯统计等主题。 本书的特色：针对每种检验方法，提供了Python解决方案的代码和数据，以及便于实际操作的Python示例。借此，读者可以重现这些问题并加强他们对这些统计分析方法的理解。本书所用数据主要来自生命科学和医学科学，因此对这些领域的学生可能更有针对性。不过，本书也介绍了Python的基础知识以及一些统计学的基础知识，任何想要进行统计数据分析的人都可以阅读本书。
Python程序设计习题解析 周元哲 清华大学出版社 9787302466499,http://product.dangdang.com/1596769444.html,¥49.40,周元哲,2017-04-01,Python是一门完全面向对象的程序设计语言，具有简单、现代、类型安全、性能优良等特点，是面向对象程序设计教学的主干语言之一。本书与《Python程序设计基础》（周元哲编著）相配套，针对《Python程序设计基础》各章节中的内容，介绍每章的知识点和重点、难点知识，给出了每章的课后习题答案，并精心设计和安排了相应的习题解析。另外，本书新增4章内容，正则表达式与网络爬虫、Python测试框架、Web开发框架、Python游戏开发。本书可作为高等院校各专业学生学习Python程序设计和软件竞赛的辅导教材，也可作为程序员和社会读者的自学辅助用书。
Python与神经网络实战,http://product.dangdang.com/1567694735.html,¥79.00,何宇健,2018-07-01,Array
Python和NLTK自然语言处理 [印度] 尼天・哈登尼亚(Nitin Hardeniya)雅各布・帕金 人民邮电出 全国大部分地区已恢复发货 急件请咨询客服,http://product.dangdang.com/1571626778.html,¥126.96,[印度] 尼天・哈登尼亚(Nitin Hardeniya)雅各布・帕金,2019-04-01,NLTK是自然语言处理领域中非常受欢迎和广泛使用的Python库。NLTK的优点在于其简单性，其中大多数复杂的自然语言处理任务使用几行代码即可实现。本书旨在讲述如何用Python和NLTK解决各种自然语言处理任务并开发机器学习方面的应用。本书首先介绍任何文本挖掘/ NLP任务中所需的所有预处理步骤，如文本的整理、清洗、语法分析、分类等，然后讲述如何使用NLTK 3进行文本处理，如标记文本、替换和校正单词、创建自定义语料库等，讨论了如何使用Python完成自然语言处理任务，如语义分析、情感分析、信息检索等。本书适合NLP和机器学习领域的爱好者、对文本处理感兴趣的读者、想要快速学习NLTK的Python程序员以及机器学习领域的专业人士阅读。本书包括以下主要内容● 使用词性标注和分块的方法对文本进行整理与清洗。● 把文本标记为句子，把句子标记为单词。
"Python程序设计基础,托尼・加迪斯(Tony Gaddis),机械工业出版社【新书店 正版书】 温馨提示：快递即日起陆续恢复中，加急件请提前联系客服！",http://product.dangdang.com/1570899874.html,¥96.50,托尼・加迪斯(Tony Gaddis),2018-11-01,暂时没有内容
Python实用教程 秦颖 清华大学出版社 正版书籍.好评联系客服优惠.谢谢.,http://product.dangdang.com/1456549859.html,¥29.50,秦颖,2016-10-01,本书是《组合数学（第4版）》的修订版。全书共分7章，分别是排列与组合、递推关系与母函数、容斥原理与鸽巢原理、Burnside引理与Pólya定理、区组设计、编码简介和组合算法简介.丰富的实例及理论和实际相结合是本书一大特点，有利于对问题的深入理解.本书适合用作计算机相关专业本科生和研究生的教学用书，也可作为数学专业师生的教学参考书。本书自出版以来，已经多次再版和重印，累计发行近10万册，深受广大师生和读者欢迎，数百所高校选用本书作为专业课教材，普遍反映该教材特色突出，教学效果很好。
"Python数据科学指南,印度 Gopi Subramanian 萨伯拉曼尼安,人民邮电出版社,97871154351 【正版新书,70%城市次日达】",http://product.dangdang.com/1568903164.html,¥76.50,印度 Gopi Subramanian 萨伯拉曼尼安,2016-11-01,本书从讲解如何在数据科学中应用Python开始，陆续介绍了Python的工作环境，如何用Python分析数据，以及数据挖掘的概念，然后又扩展到机器学习。本书还涵盖了缩减原则、集成方法、*森林、旋转森林和超树等方面的内容，这些都是一个成功的数据科学专家所必需掌握的。阅读本书，你将学会：
【新书店正版】Python大学教程 吕云翔著 电子工业出版社 9787121319440 新书店购书无忧有保障！,http://product.dangdang.com/1590447436.html,¥67.13,吕云翔著,2017-09-01,暂时没有内容
Python数据挖掘与机器学习实战 方巍 机械工业出版社 9787111626817 下单请看详情，有问题随时咨询在线客服或者电话联系我们！,http://product.dangdang.com/1535088164.html,¥79.00,方巍,2019-06-01,暂时没有内容
Python数据可视化 (印)科斯・拉曼(Kirthi Raman) 9787111560906 机械工业出版社 【正版现货，下单即发】有问题随时联系或者咨询在线客服！,http://product.dangdang.com/1563234778.html,¥69.00,(印)科斯・拉曼(Kirthi Raman),2017-04-01,暂时没有内容
Python少儿趣味编程,http://product.dangdang.com/1567731825.html,¥69.00,李强 李若瑜,2019-11-01,《Python少儿趣味编程》由少儿编程畅销图书作者精心编写，是少儿学习Python编程的趣味指南，全书共17章，按照由简到难、逐步深入的方式组织各章内容。《Python少儿趣味编》精心选取内容，注重难易适度，语言通俗易懂，代码示例丰富。在每章的末尾，还给出了一些练习题并给出了解答。 《Python少儿趣味编程》具有以下特色： ● 精心选取和组织内容，注重难易适度――涵盖基础知识、趣味应用和热门应用。 ● 坚持“做中学”的理念和方法――通过详细的示例和课后练习帮助读者学习和掌握。 ● 体现趣味性――用海龟给图绘制的机器猫、小猪佩奇等卡通角色，编写贪吃蛇游戏，对古典名著《西游记》分词。 ● 增强可拓展性――逐步扩展和改进的“成绩单”示例程序，章末习题既巩固知识，也拓展编程技能。 《Python少儿趣味编》适合想要学习Python
